0,1,2,original_labels,pseudo_labels
0.844525193371415,1.01837535354338,0.7628027202803076,,1
-0.9930517473577286,-1.499841409119651,0.6399915907104435,,1
0.07307494270284139,-0.03346403032663466,-0.0019762166703726565,0.0,1
0.8045064060052156,1.512089067060314,1.4505047844189958,,1
0.4887467147888273,0.023699069655621654,1.0772846097330717,,1
-0.4397311257643772,0.9063391014104601,1.4980473834916253,,1
-0.09373752227138059,2.3883661065739163,1.3478677634047214,,1
0.6040665701979763,0.6396694956697169,-1.4359815450110245,,1
-1.6003272351177678,1.315107967590045,0.5542330969921517,0.0,1
0.040453555022808396,0.2768138244311704,-1.5309995556025189,,1
-0.035096065552192225,0.8813719661767059,-0.4752455936916079,0.0,1
1.3951413573796603,-0.42198947008449583,-0.815833676986476,0.0,1
-1.3202815844506879,1.828866474693712,-1.0517245881741784,,1
0.8536065854178546,0.5352335828820677,-1.01994969589114,,1
0.19635314640973453,-0.7256945744626367,0.9809730338806932,,1
1.178617401809549,0.534103087100879,-1.3698450272098073,,1
0.2705792131679339,-0.46276337547912066,0.6054458973314132,,1
1.302777219396167,1.5533689451591381,1.023114521245178,0.0,1
0.35121936654983454,0.8284447470356855,-1.7246366998396898,,1
-1.6169089841673336,1.2790630333387294,-0.28648154949791194,0.0,1
1.653409901964473,-2.5627867862693585,-1.35641985362559,,1
-0.09758484598330097,1.0476532256084492,-0.9159814986327932,0.0,1
-1.54664821826078,1.118099704808407,-0.7556905330285518,0.0,1
0.22216489953729304,0.3843191017557361,-1.0115092279680573,,1
0.4201233598376954,0.04427413052536836,-1.4452632851049825,,1
0.25386419320729775,0.6874099656701353,-0.19872384916491004,,1
-1.0886437436720338,-2.3623136772738764,-1.2870402921741215,,0
-1.5897060389803528,0.5547349309456154,-0.9195159130054859,,1
-0.37710200587241655,-3.4585909476155474,-0.4412936274421667,,1
0.6413470859308803,0.5393170533415869,1.3973125105499509,,1
0.3561840013827564,-1.039452757625287,1.72489684205129,0.0,1
-0.5877916210379098,0.5454825064521172,1.32183112310014,,1
-0.3975446610721431,1.184562240638888,-0.8020636479675176,,1
1.6011310261538556,0.6538785969529918,1.2204406882029846,0.0,1
-0.1716691189857175,0.18722812086386278,-1.2495045806132725,0.0,1
1.6591291264700905,3.2674962171546587,-1.338834691759211,,1
0.9483997984039648,1.0109121934029235,-1.543118844493181,,1
1.1446184112724958,3.26716989882665,-1.3237757939748644,,1
0.5825221749792547,-0.4690529012726092,-0.43345881588912044,,1
-0.09772571643090679,0.6739686985844977,-1.2266967100179496,,1
-0.6561578803197907,0.6208896159139031,0.15551750344669832,,1
0.7055733531011584,0.8784980250802362,-1.0834146171957069,,1
0.9924015951991569,0.21400376785313785,1.6048914215926549,,1
0.6714501556307452,1.3278794842370227,-1.2547232668151083,,1
0.8557106559420999,0.23303814901043016,-0.6757991859691005,,1
0.7783635944738749,1.0680790227374999,-1.3729033503140318,,1
1.316153323624473,0.19977111606855222,-1.7599721280912144,,1
-1.647549994180134,0.1696825132893762,-0.34236828867513347,0.0,1
-0.6085934837035387,0.5454825064521172,1.32183112310014,,1
-1.6011868384128145,-0.5364966601787935,1.5405697871467494,,1
-0.7113037159547001,0.4609640155258058,-0.09528129049307092,,0
-1.1653121702479419,-0.032160038979458,-0.43847173599524986,,1
-1.375533898149123,3.228877500879907,1.2533863912732481,,1
0.6060219170819878,-2.355554548926099,0.03533649648727939,,1
-0.09568026413862873,0.6646335021920294,-0.387194710015924,,1
-1.6016401522890844,1.1805282827102919,-0.5468104160517779,,1
1.4634239541180274,-0.5557943820197475,-1.579837670897152,,1
-0.18029719377380563,1.0459013982152365,1.0796412182361244,0.0,1
-1.1185676882034423,0.6238100753016926,1.165823134367053,,1
-0.5479595752871084,0.2760806032847545,-0.7306316009267582,,1
-0.8466430098282167,-0.45721399164933474,-0.6471387477153048,,0
-1.5694773883528605,-4.262511174097587,-0.3540595934513401,,1
-1.4454678975129815,1.5365300767436785,0.5925918729358255,,1
0.12454821352741209,-3.270513389936273,-0.6468817813054105,,1
0.0004956620292473646,-3.59458290056681,-0.08773203579832928,,1
-1.0547462493928472,-0.07972162557556077,-1.3191819970725045,,1
-0.4804681657224821,-0.2844420455185482,-0.16741656324306953,,1
0.7952952299734591,1.3187072766775643,-0.07907593701067832,,1
